Stock Symbol,Stock URL
TGBHOTELS,https://www.screener.in/company/TGBHOTELS/
MASKINVEST,https://www.screener.in/company/MASKINVEST/
TECILCHEM,https://www.screener.in/company/TECILCHEM/
ATLASCYCLE,https://www.screener.in/company/ATLASCYCLE/
GATECH,https://www.screener.in/company/GATECH/
NIDAN,https://www.screener.in/company/NIDAN/
BIRDYS,https://www.screener.in/company/BIRDYS/
ARSSINFRA,https://www.screener.in/company/ARSSINFRA/consolidated/
KRIDHANINF,https://www.screener.in/company/KRIDHANINF/consolidated/
KHAITANLTD,https://www.screener.in/company/KHAITANLTD/
YCCL,https://www.screener.in/company/YCCL/consolidated/
GAJANAND,https://www.screener.in/company/GAJANAND/
VERANDA,https://www.screener.in/company/VERANDA/consolidated/
INSPIRE,https://www.screener.in/company/INSPIRE/
CYBERMEDIA,https://www.screener.in/company/CYBERMEDIA/consolidated/
MOHITIND,https://www.screener.in/company/MOHITIND/consolidated/
SANGINITA,https://www.screener.in/company/SANGINITA/
BIKEWO,https://www.screener.in/company/BIKEWO/
VIJIFIN,https://www.screener.in/company/VIJIFIN/
MORARJEE,https://www.screener.in/company/MORARJEE/
SUMEETINDS,https://www.screener.in/company/SUMEETINDS/consolidated/
WILLAMAGOR,https://www.screener.in/company/WILLAMAGOR/
UNIINFO,https://www.screener.in/company/UNIINFO/
VERITAAS,https://www.screener.in/company/VERITAAS/
MITTAL,https://www.screener.in/company/MITTAL/
JIWANRAM,https://www.screener.in/company/JIWANRAM/
GLOBALE,https://www.screener.in/company/GLOBALE/
HYBRIDFIN,https://www.screener.in/company/HYBRIDFIN/consolidated/
MOXSH,https://www.screener.in/company/MOXSH/
HAVISHA,https://www.screener.in/company/HAVISHA/
TIJARIA,https://www.screener.in/company/TIJARIA/
NAGREEKCAP,https://www.screener.in/company/NAGREEKCAP/
SHANTHALA,https://www.screener.in/company/SHANTHALA/
506981,https://www.screener.in/company/506981/
KANDARP,https://www.screener.in/company/KANDARP/
MAKS,https://www.screener.in/company/MAKS/
SPRL,https://www.screener.in/company/SPRL/
CMRSL,https://www.screener.in/company/CMRSL/consolidated/
FELIX,https://www.screener.in/company/FELIX/consolidated/
SANWARIA,https://www.screener.in/company/SANWARIA/consolidated/
GOENKA,https://www.screener.in/company/GOENKA/consolidated/
INFOMEDIA,https://www.screener.in/company/INFOMEDIA/
POLYSIL,https://www.screener.in/company/POLYSIL/
ACEINTEG,https://www.screener.in/company/ACEINTEG/
NKIND,https://www.screener.in/company/NKIND/consolidated/
DHTL,https://www.screener.in/company/DHTL/consolidated/
SUULD,https://www.screener.in/company/SUULD/consolidated/
KAUSHALYA,https://www.screener.in/company/KAUSHALYA/consolidated/
OLIL,https://www.screener.in/company/OLIL/
GAYAHWS,https://www.screener.in/company/GAYAHWS/consolidated/
AGUL,https://www.screener.in/company/AGUL/
MARINETRAN,https://www.screener.in/company/MARINETRAN/consolidated/
CBAZAAR,https://www.screener.in/company/CBAZAAR/consolidated/
VIVIDHA,https://www.screener.in/company/VIVIDHA/
EXCELLENT,https://www.screener.in/company/EXCELLENT/
SABAR,https://www.screener.in/company/SABAR/
MINDPOOL,https://www.screener.in/company/MINDPOOL/consolidated/
CALSOFT,https://www.screener.in/company/CALSOFT/consolidated/
IMPEXFERRO,https://www.screener.in/company/IMPEXFERRO/
QFIL,https://www.screener.in/company/QFIL/
FALCONTECH,https://www.screener.in/company/FALCONTECH/
RETAIL,https://www.screener.in/company/RETAIL/
HEADSUP,https://www.screener.in/company/HEADSUP/
QUADPRO,https://www.screener.in/company/QUADPRO/
EDUCOMP,https://www.screener.in/company/EDUCOMP/
GUJRAFFIA,https://www.screener.in/company/GUJRAFFIA/
VILINBIO,https://www.screener.in/company/VILINBIO/
WINSOME,https://www.screener.in/company/WINSOME/
COMPINFO,https://www.screener.in/company/COMPINFO/consolidated/
ANTGRAPHIC,https://www.screener.in/company/ANTGRAPHIC/
SHUBHLAXMI,https://www.screener.in/company/SHUBHLAXMI/
BOSS,https://www.screener.in/company/BOSS/
GFSTEELS,https://www.screener.in/company/GFSTEELS/
BALCO,https://www.screener.in/company/BALCO/
SUNREST,https://www.screener.in/company/SUNREST/
PLADAINFO,https://www.screener.in/company/PLADAINFO/
MTEDUCARE,https://www.screener.in/company/MTEDUCARE/consolidated/
SECURCRED,https://www.screener.in/company/SECURCRED/
ONELIFECAP,https://www.screener.in/company/ONELIFECAP/consolidated/
INDIFRA,https://www.screener.in/company/INDIFRA/
SILLYMONKS,https://www.screener.in/company/SILLYMONKS/
SAHAJSOLAR,https://www.screener.in/company/SAHAJSOLAR/consolidated/
AHIMSA,https://www.screener.in/company/AHIMSA/
LYPSAGEMS,https://www.screener.in/company/LYPSAGEMS/consolidated/
BOHRAIND,https://www.screener.in/company/BOHRAIND/
RADAAN,https://www.screener.in/company/RADAAN/consolidated/
GLFL,https://www.screener.in/company/GLFL/
SHYAMTEL,https://www.screener.in/company/SHYAMTEL/
SAROJA,https://www.screener.in/company/SAROJA/
RICHA,https://www.screener.in/company/RICHA/
NORBTEAEXP,https://www.screener.in/company/NORBTEAEXP/
UMESLTD,https://www.screener.in/company/UMESLTD/consolidated/
RITEZONE,https://www.screener.in/company/RITEZONE/
SYNGENE,https://www.screener.in/company/SYNGENE/consolidated/
544059,https://www.screener.in/company/544059/
TCIFINANCE,https://www.screener.in/company/TCIFINANCE/
OMKARCHEM,https://www.screener.in/company/OMKARCHEM/
MPTODAY,https://www.screener.in/company/MPTODAY/
BRIGHTBROS,https://www.screener.in/company/BRIGHTBROS/
TRANSWIND,https://www.screener.in/company/TRANSWIND/
ORTINGLOBE,https://www.screener.in/company/ORTINGLOBE/
ARENTERP,https://www.screener.in/company/ARENTERP/
VCL,https://www.screener.in/company/VCL/
511509,https://www.screener.in/company/511509/consolidated/
AMJUMBO,https://www.screener.in/company/AMJUMBO/
ALPSINDUS,https://www.screener.in/company/ALPSINDUS/consolidated/
AMIABLE,https://www.screener.in/company/AMIABLE/
MANAV,https://www.screener.in/company/MANAV/
JAKHARIA,https://www.screener.in/company/JAKHARIA/consolidated/
DCMFINSERV,https://www.screener.in/company/DCMFINSERV/consolidated/
CREATIVEYE,https://www.screener.in/company/CREATIVEYE/
SABEVENTS,https://www.screener.in/company/SABEVENTS/
SMVD,https://www.screener.in/company/SMVD/consolidated/
BLUECOAST,https://www.screener.in/company/BLUECOAST/consolidated/
531553,https://www.screener.in/company/531553/
PREMIERENE,https://www.screener.in/company/PREMIERENE/consolidated/
NIRAJISPAT,https://www.screener.in/company/NIRAJISPAT/
UNIVAFOODS,https://www.screener.in/company/UNIVAFOODS/
EUROTEXIND,https://www.screener.in/company/EUROTEXIND/
FSC,https://www.screener.in/company/FSC/
SETUINFRA,https://www.screener.in/company/SETUINFRA/
ACCORD,https://www.screener.in/company/ACCORD/
BKMINDST,https://www.screener.in/company/BKMINDST/consolidated/
CMICABLES,https://www.screener.in/company/CMICABLES/
ITTL,https://www.screener.in/company/ITTL/
JALAN,https://www.screener.in/company/JALAN/
LAKPRE,https://www.screener.in/company/LAKPRE/
MELSTAR,https://www.screener.in/company/MELSTAR/consolidated/
543897,https://www.screener.in/company/543897/consolidated/
ORTEL,https://www.screener.in/company/ORTEL/
BGLOBAL,https://www.screener.in/company/BGLOBAL/consolidated/
QUINTEGRA,https://www.screener.in/company/QUINTEGRA/
GANGOTRI,https://www.screener.in/company/GANGOTRI/
CMMIPL,https://www.screener.in/company/CMMIPL/
DENTALKART,https://www.screener.in/company/DENTALKART/
RAJVIR,https://www.screener.in/company/RAJVIR/
